URN,LA,Estab,SCHOOLTYPE,NOR,NORG,NORB,PNORG,PNORB,TSENELSE,PSENELSE,TSENELK,PSENELK,NUMEAL,NUMENGFL,NUMUNCFL,PNUMEAL,PNUMENGFL,PNUMUNCFL,NUMFSM,NUMFSMEVER,NORFSMEVER,PNUMFSMEVER
141589,372,2132,State-funded primary,386,189,197,48.96,51.04,6,1.55,87,22.54,30,356,0,7.80,92.2,0,68,75,354,21.19
141590,372,3333,State-funded primary,211,107,104,50.71,49.29,2,0.95,28,13.27,4,207,0,1.90,98.1,0,22,27,211,12.80
141591,935,2159,State-funded primary,424,206,218,48.58,51.42,10,2.36,52,12.26,87,336,1,20.50,79.2,0.2,60,63,389,16.20
141592,936,2436,State-funded primary,619,290,329,46.85,53.15,20,3.23,73,11.79,17,602,0,2.70,97.3,0,40,52,619,8.40
141593,936,5215,State-funded primary,459,226,233,49.24,50.76,14,3.05,59,12.85,48,411,0,10.50,89.5,0,49,51,419,12.17
141594,384,3336,State-funded primary,200,90,110,45.00,55.00,5,2.50,38,19.00,32,168,0,16.00,84,0,53,59,200,29.50
141595,384,3311,State-funded primary,216,122,94,56.48,43.52,9,4.17,40,18.52,58,158,0,26.90,73.1,0,56,58,197,29.44
141598,877,4229,State-funded secondary,1547,756,791,48.87,51.13,46,2.97,186,12.02,84,1460,3,5.40,94.4,0.2,149,170,1547,10.99
141600,938,2008,State-funded primary,361,182,179,50.42,49.58,3,0.83,54,14.96,13,348,0,3.60,96.4,0,37,43,361,11.91
141601,868,3033,State-funded primary,333,151,182,45.35,54.65,16,4.80,67,20.12,120,212,1,36.00,63.7,0.3,60,60,289,20.76
141602,868,3027,State-funded primary,50,30,20,60.00,40.00,2,4.00,0,0.00,0,50,0,0.00,100,0,1,1,50,2.00
141603,380,6011,Independent school,14,6,8,42.86,57.14,0,0.00,0,0.00,0,0,0,0.00,0,0,0
141605,206,7001,State-funded special school,26,4,22,15.38,84.62,26,100.00,0,0.00,9,17,0,34.60,65.4,0,18,12,14,85.71
141606,312,7001,State-funded special school,152,44,108,28.95,71.05,150,98.68,2,1.32,69,83,0,45.40,54.6,0,67,62,128,48.44
141608,381,6015,Independent school,18,8,10,44.44,55.56,18,100.00,0,0.00,0,0,0,0.00,0,0,0
141610,330,2451,State-funded primary,398,175,223,43.97,56.03,2,0.50,64,16.08,49,349,0,12.30,87.7,0,153,160,398,40.20
141611,890,3619,State-funded primary,538,264,274,49.07,50.93,21,3.90,102,18.96,18,518,2,3.30,96.3,0.4,178,179,468,38.25
141613,305,2066,State-funded primary,463,209,254,45.14,54.86,24,5.18,135,29.16,77,383,3,16.60,82.7,0.6,97,108,428,25.23
141614,896,2357,State-funded primary,224,100,124,44.64,55.36,2,0.89,17,7.59,18,206,0,8.00,92,0,6,8,224,3.57
141616,908,2041,State-funded primary,295,146,149,49.49,50.51,3,1.02,29,9.83,1,294,0,0.30,99.7,0,62,69,295,23.39
141617,205,4002,State-funded secondary,637,267,370,41.92,58.08,15,2.35,39,6.12,305,332,0,47.90,52.1,0,219,283,637,44.43
141618,803,2012,State-funded primary,345,156,189,45.22,54.78,6,1.74,40,11.59,118,227,0,34.20,65.8,0,43,46,345,13.33
141619,865,2021,State-funded primary,292,130,162,44.52,55.48,32,10.96,31,10.62,28,264,0,9.60,90.4,0,60,61,248,24.60
141621,896,2292,State-funded primary,210,105,105,50.00,50.00,3,1.43,27,12.86,16,194,0,7.60,92.4,0,13,13,210,6.19
141622,908,3871,State-funded primary,80,37,43,46.25,53.75,0,0.00,5,6.25,0,77,3,0.00,96.3,3.8,7,7,73,9.59
141623,909,2612,State-funded primary,415,227,188,54.70,45.30,4,0.96,16,3.86,29,386,0,7.00,93,0,33,34,415,8.19
141624,878,2427,State-funded primary,29,12,17,41.38,58.62,2,6.90,8,27.59,0,29,0,0.00,100,0,5,6,29,20.69
141625,881,2136,State-funded primary,252,135,117,53.57,46.43,12,4.76,19,7.54,3,249,0,1.20,98.8,0,29,31,208,14.90
141626,881,3835,State-funded primary,457,231,226,50.55,49.45,8,1.75,62,13.57,14,443,0,3.10,96.9,0,42,61,457,13.35
141627,805,2215,State-funded primary,471,234,237,49.68,50.32,6,1.27,113,23.99,14,457,0,3.00,97,0,282,277,381,72.70
141628,886,4633,State-funded secondary,929,469,460,50.48,49.52,11,1.18,120,12.92,118,811,0,12.70,87.3,0,192,214,794,26.95
141629,886,5216,State-funded primary,210,105,105,50.00,50.00,7,3.33,21,10.00,16,194,0,7.60,92.4,0,47,49,210,23.33
141630,855,3213,State-funded primary,363,188,175,51.79,48.21,3,0.83,52,14.33,17,343,3,4.70,94.5,0.8,49,53,363,14.60
141631,812,2896,State-funded primary,334,170,164,50.90,49.10,6,1.80,33,9.88,21,313,0,6.30,93.7,0,36,45,314,14.33
141632,940,2222,State-funded primary,409,195,214,47.68,52.32,6,1.47,34,8.31,64,341,4,15.60,83.4,1,30,32,409,7.82
141633,940,3509,State-funded primary,382,196,186,51.31,48.69,0,0.00,35,9.16,149,226,7,39.00,59.2,1.8,76,78,382,20.42
141634,940,3408,State-funded primary,183,99,84,54.10,45.90,1,0.55,28,15.30,72,111,0,39.30,60.7,0,29,30,183,16.39
141635,940,3502,State-funded primary,217,105,112,48.39,51.61,8,3.69,22,10.14,58,159,0,26.70,73.3,0,12,13,217,5.99
141636,893,2036,State-funded primary,274,120,154,43.80,56.20,4,1.46,36,13.14,5,268,1,1.80,97.8,0.4,63,62,248,25.00
141637,893,2035,State-funded primary,155,78,77,50.32,49.68,1,0.65,8,5.16,0,155,0,0.00,100,0,26,23,125,18.40
141638,803,2170,State-funded primary,261,128,133,49.04,50.96,24,9.20,39,14.94,49,212,0,18.80,81.2,0,40,41,245,16.73
141639,935,4019,State-funded secondary,1582,787,795,49.75,50.25,27,1.71,167,10.56,42,1539,1,2.70,97.3,0.1,228,251,1377,18.23
141640,935,2145,State-funded primary,384,199,185,51.82,48.18,10,2.60,46,11.98,2,382,0,0.50,99.5,0,68,73,359,20.33
141641,359,3360,State-funded primary,276,135,141,48.91,51.09,7,2.54,41,14.86,1,275,0,0.40,99.6,0,48,51,276,18.48
141642,359,2032,State-funded primary,415,195,220,46.99,53.01,3,0.72,64,15.42,22,393,0,5.30,94.7,0,74,75,380,19.74
141643,359,3366,State-funded primary,294,145,149,49.32,50.68,9,3.06,37,12.59,9,285,0,3.10,96.9,0,53,55,294,18.71
141644,359,3364,State-funded primary,188,99,89,52.66,47.34,3,1.60,28,14.89,7,181,0,3.70,96.3,0,45,46,188,24.47
141645,865,3176,State-funded primary,356,183,173,51.40,48.60,11,3.09,36,10.11,33,323,0,9.30,90.7,0,45,48,356,13.48
141646,865,2157,State-funded primary,242,108,134,44.63,55.37,10,4.13,18,7.44,22,218,2,9.10,90.1,0.8,25,25,242,10.33
141647,865,7008,State-funded special school,156,37,119,23.72,76.28,155,99.36,1,0.64,10,145,1,6.40,92.9,0.6,50,48,142,33.80
141648,336,3317,State-funded primary,587,285,302,48.55,51.45,10,1.70,85,14.48,53,534,0,9.00,91,0,221,242,587,41.23
141649,810,3510,State-funded primary,296,146,150,49.32,50.68,6,2.03,61,20.61,62,234,0,20.90,79.1,0,128,134,270,49.63
141650,886,2180,State-funded primary,487,249,238,51.13,48.87,5,1.03,84,17.25,195,289,3,40.00,59.3,0.6,112,119,468,25.43
141651,301,2003,State-funded primary,319,150,169,47.02,52.98,5,1.57,60,18.81,228,91,0,71.50,28.5,0,118,161,319,50.47
141652,801,4007,State-funded secondary,1177,568,609,48.26,51.74,57,4.84,156,13.25,143,1025,9,12.10,87.1,0.8,332,380,1177,32.29
141653,895,2003,State-funded primary,104,53,51,50.96,49.04,2,1.92,8,7.69,0,104,0,0.00,100,0,6,8,104,7.69
141655,845,2016,State-funded primary,221,113,108,51.13,48.87,5,2.26,57,25.79,11,210,0,5.00,95,0,48,52,221,23.53
141656,881,2119,State-funded primary,97,39,58,40.21,59.79,4,4.12,6,6.19,1,96,0,1.00,99,0,22,23,90,25.56
141657,881,2121,State-funded primary,190,86,104,45.26,54.74,6,3.16,24,12.63,43,139,8,22.60,73.2,4.2,46,49,190,25.79
141658,881,2123,State-funded primary,96,44,52,45.83,54.17,1,1.04,18,18.75,2,90,4,2.10,93.8,4.2,28,28,72,38.89
141659,886,2058,State-funded primary,196,103,93,52.55,47.45,4,2.04,20,10.20,27,169,0,13.80,86.2,0,56,58,196,29.59
141660,886,2059,State-funded primary,275,132,143,48.00,52.00,4,1.45,29,10.55,1,274,0,0.40,99.6,0,129,125,247,50.61
141661,926,2094,State-funded primary,290,140,150,48.28,51.72,6,2.07,41,14.14,47,241,2,16.20,83.1,0.7,107,113,265,42.64
141662,926,2095,State-funded primary,59,40,19,67.80,32.20,2,3.39,11,18.64,0,59,0,0.00,100,0,19,20,50,40.00
141663,926,2097,State-funded primary,222,108,114,48.65,51.35,3,1.35,24,10.81,18,203,1,8.10,91.4,0.5,72,75,222,33.78
141665,803,4005,State-funded secondary,1153,518,635,44.93,55.07,18,1.56,159,13.79,11,1141,1,1.00,99,0.1,163,184,1017,18.09
141666,210,2005,State-funded primary,420,218,202,51.90,48.10,11,2.62,30,7.14,179,241,0,42.60,57.4,0,198,212,406,52.22
141667,936,2033,State-funded primary,425,222,203,52.24,47.76,11,2.59,78,18.35,97,328,0,22.80,77.2,0,81,82,372,22.04
141668,330,4018,State-funded secondary,1252,566,686,45.21,54.79,22,1.76,140,11.18,763,453,36,60.90,36.2,2.9,467,592,1252,47.28
141669,330,2154,State-funded primary,195,83,112,42.56,57.44,2,1.03,30,15.38,30,165,0,15.40,84.6,0,85,116,195,59.49
141670,330,2158,State-funded primary,210,112,98,53.33,46.67,1,0.48,26,12.38,23,187,0,11.00,89,0,31,36,210,17.14
141671,839,2003,State-funded primary,677,336,341,49.63,50.37,13,1.92,46,6.79,304,372,1,44.90,54.9,0.1,203,214,645,33.18
141672,304,2029,State-funded primary,432,211,221,48.84,51.16,12,2.78,31,7.18,373,59,0,86.30,13.7,0,111,118,388,30.41
141673,351,2003,State-funded primary,348,171,177,49.14,50.86,9,2.59,25,7.18,69,279,0,19.80,80.2,0,172,175,311,56.27
141674,830,2014,State-funded primary,101,58,43,57.43,42.57,1,0.99,19,18.81,2,94,5,2.00,93.1,5,38,38,101,37.62
141680,352,6010,Independent school,13,5,8,38.46,61.54,1,7.69,12,92.31,0,0,0,0.00,0,0,0
141681,881,2124,State-funded primary,210,104,106,49.52,50.48,7,3.33,11,5.24,16,194,0,7.60,92.4,0,47,47,210,22.38
141683,301,4028,State-funded secondary,2581,1255,1326,48.62,51.38,39,1.51,225,8.72,862,1577,142,33.40,61.1,5.5,615,701,2375,29.52
141684,371,2004,State-funded primary,340,182,158,53.53,46.47,4,1.18,51,15.00,11,329,0,3.20,96.8,0,58,65,340,19.12
141685,205,2005,State-funded primary,267,123,144,46.07,53.93,6,2.25,33,12.36,131,136,0,49.10,50.9,0,92,96,242,39.67
141686,805,4002,State-funded secondary,1043,527,516,50.53,49.47,37,3.55,129,12.37,19,1024,0,1.80,98.2,0,479,551,1043,52.83
141687,382,2018,State-funded primary,194,92,102,47.42,52.58,4,2.06,35,18.04,2,192,0,1.00,99,0,33,34,194,17.53
141688,382,2022,State-funded primary,297,140,157,47.14,52.86,4,1.35,75,25.25,92,205,0,31.00,69,0,130,135,274,49.27
141689,352,2037,State-funded primary,445,228,217,51.24,48.76,18,4.04,62,13.93,135,309,1,30.30,69.4,0.2,266,257,415,61.93
141690,873,2036,State-funded primary,196,87,109,44.39,55.61,6,3.06,33,16.84,22,173,1,11.20,88.3,0.5,53,54,196,27.55
141691,926,2098,State-funded primary,413,205,208,49.64,50.36,12,2.91,72,17.43,12,399,2,2.90,96.6,0.5,231,235,393,59.80
141693,343,4002,State-funded secondary,648,327,321,50.46,49.54,12,1.85,115,17.75,111,536,1,17.10,82.7,0.2,313,345,648,53.24
141694,343,4004,State-funded secondary,646,347,299,53.72,46.28,9,1.39,98,15.17,27,619,0,4.20,95.8,0,261,295,646,45.67
141695,933,2014,State-funded primary,140,80,60,57.14,42.86,4,2.86,13,9.29,1,139,0,0.70,99.3,0,29,31,126,24.60
141696,916,2022,State-funded primary,288,130,158,45.14,54.86,4,1.39,27,9.38,24,264,0,8.30,91.7,0,42,47,249,18.88
141697,305,6013,Independent school,10,10,0,100.00,0.00,5,50.00,2,20.00,0,0,0,0.00,0,0,0
141698,333,4003,State-funded secondary,1260,608,652,48.25,51.75,27,2.14,112,8.89,330,919,11,26.20,72.9,0.9,307,404,1260,32.06
141699,894,2000,State-funded primary,214,106,108,49.53,50.47,4,1.87,14,6.54,26,188,0,12.10,87.9,0,15,16,214,7.48
141701,210,6007,Independent school,22,22,0,100.00,0.00,21,95.45,1,4.55,0,0,0,0.00,0,0,0
141702,935,2052,State-funded primary,188,98,90,52.13,47.87,3,1.60,25,13.30,3,184,1,1.60,97.9,0.5,37,40,188,21.28
141704,370,7009,State-funded special school,341,101,240,29.62,70.38,341,100.00,0,0.00,25,316,0,7.30,92.7,0,170,143,272,52.57
141705,801,4101,State-funded secondary,1069,495,574,46.30,53.70,27,2.53,293,27.41,251,769,49,23.50,71.9,4.6,278,334,1069,31.24
141706,801,2324,State-funded primary,457,214,243,46.83,53.17,7,1.53,91,19.91,31,426,0,6.80,93.2,0,218,224,344,65.12
141707,873,3362,State-funded primary,315,142,173,45.08,54.92,13,4.13,43,13.65,64,247,4,20.30,78.4,1.3,69,75,315,23.81
141709,908,2420,State-funded primary,131,64,67,48.85,51.15,1,0.76,17,12.98,5,123,3,3.80,93.9,2.3,14,15,131,11.45
141710,908,2009,State-funded primary,392,192,200,48.98,51.02,10,2.55,51,13.01,4,384,4,1.00,98,1,59,68,392,17.35
141711,909,3310,State-funded primary,100,52,48,52.00,48.00,0,0.00,11,11.00,2,98,0,2.00,98,0,6,6,89,6.74
141712,332,4121,State-funded secondary,658,347,311,52.74,47.26,16,2.43,90,13.68,13,645,0,2.00,98,0,147,165,658,25.08
141713,845,2127,State-funded primary,626,311,315,49.68,50.32,7,1.12,50,7.99,28,598,0,4.50,95.5,0,158,166,626,26.52
141714,881,2520,State-funded primary,209,103,106,49.28,50.72,4,1.91,32,15.31,5,204,0,2.40,97.6,0,18,19,209,9.09
141715,881,2666,State-funded primary,88,38,50,43.18,56.82,1,1.14,11,12.50,2,86,0,2.30,97.7,0,43,45,84,53.57
141716,203,4716,State-funded secondary,639,300,339,46.95,53.05,22,3.44,52,8.14,117,522,0,18.30,81.7,0,46,90,639,14.08
141717,805,2237,State-funded primary,360,164,196,45.56,54.44,1,0.28,20,5.56,2,358,0,0.60,99.4,0,19,25,305,8.20
141718,312,2048,State-funded primary,431,221,210,51.28,48.72,5,1.16,60,13.92,156,274,1,36.20,63.6,0.2,103,112,381,29.40
141719,810,3302,State-funded primary,253,118,135,46.64,53.36,13,5.14,46,18.18,88,164,1,34.80,64.8,0.4,54,59,253,23.32
141720,810,2660,State-funded primary,392,194,198,49.49,50.51,13,3.32,83,21.17,34,358,0,8.70,91.3,0,161,163,341,47.80
141721,926,3014,State-funded primary,199,102,97,51.26,48.74,8,4.02,38,19.10,12,186,1,6.00,93.5,0.5,43,47,199,23.62
141722,815,3368,State-funded primary,275,140,135,50.91,49.09,5,1.82,22,8.00,7,268,0,2.50,97.5,0,19,21,275,7.64
141723,940,3053,State-funded primary,111,55,56,49.55,50.45,2,1.80,15,13.51,1,110,0,0.90,99.1,0,34,34,111,30.63
141724,941,3348,State-funded primary,442,202,240,45.70,54.30,8,1.81,75,16.97,265,177,0,60.00,40,0,119,129,403,32.01
141725,941,3045,State-funded primary,80,33,47,41.25,58.75,0,0.00,11,13.75,3,77,0,3.80,96.3,0,6,6,80,7.50
141726,941,7019,State-funded special school,101,35,66,34.65,65.35,101,100.00,0,0.00,20,81,0,19.80,80.2,0,40,38,75,50.67
141727,931,1106,Pupil referral unit,15,3,12,20.00,80.00,4,26.67,5,33.33,0,15,0,0.00,100,0,9,12,15,80.00
141728,851,2690,State-funded primary,205,97,108,47.32,52.68,5,2.44,10,4.88,26,178,1,12.70,86.8,0.5,46,46,205,22.44
141729,372,2099,State-funded primary,440,232,208,52.73,47.27,6,1.36,45,10.23,7,433,0,1.60,98.4,0,53,57,401,14.21
141730,372,4022,State-funded secondary,984,475,509,48.27,51.73,22,2.24,134,13.62,17,963,4,1.70,97.9,0.4,244,285,851,33.49
141731,372,2066,State-funded primary,202,107,95,52.97,47.03,1,0.50,18,8.91,2,200,0,1.00,99,0,23,20,184,10.87
141732,860,2220,State-funded primary,108,60,48,55.56,44.44,0,0.00,0,0.00,0,108,0,0.00,100,0,14,14,97,14.43
141733,936,3337,State-funded primary,346,174,172,50.29,49.71,10,2.89,37,10.69,18,328,0,5.20,94.8,0,4,4,346,1.16
141734,320,2005,State-funded primary,691,347,344,50.22,49.78,7,1.01,30,4.34,244,446,1,35.30,64.5,0.1,135,162,586,27.65
141735,838,4002,State-funded secondary,839,435,404,51.85,48.15,35,4.17,185,22.05,10,829,0,1.20,98.8,0,177,167,740,22.57
141736,935,2053,State-funded primary,368,169,199,45.92,54.08,5,1.36,59,16.03,11,357,0,3.00,97,0,120,124,338,36.69
141737,204,6011,Independent school,7,3,4,42.86,57.14,2,28.57,5,71.43,0,0,0,0.00,0,0,0
141739,330,1110,Pupil referral unit,1,0,1,0.00,100.00,0,0.00,1,100.00,0,1,0,0.00,100,0,0,0,1,0.00
141740,933,2015,State-funded primary,75,33,42,44.00,56.00,0,0.00,6,8.00,0,75,0,0.00,100,0,12,12,63,19.05
141741,882,4000,State-funded secondary,1169,576,593,49.27,50.73,24,2.05,95,8.13,282,887,0,24.10,75.9,0,437,458,944,48.52
141745,839,2006,State-funded primary,435,222,213,51.03,48.97,19,4.37,35,8.05,64,370,1,14.70,85.1,0.2,136,142,400,35.50
141747,937,2035,State-funded primary,237,129,108,54.43,45.57,5,2.11,31,13.08,57,180,0,24.10,75.9,0,93,90,210,42.86
141748,320,2038,State-funded primary,187,89,98,47.59,52.41,4,2.14,24,12.83,101,86,0,54.00,46,0,84,88,187,47.06
141749,878,4017,State-funded secondary,91,36,55,39.56,60.44,7,7.69,39,42.86,2,89,0,2.20,97.8,0,31,26,54,48.15
141750,204,2003,State-funded primary,225,112,113,49.78,50.22,7,3.11,22,9.78,51,174,0,22.70,77.3,0,73,77,215,35.81
141751,304,2035,State-funded primary,236,107,129,45.34,54.66,8,3.39,6,2.54,176,60,0,74.60,25.4,0,121,122,235,51.91
141752,330,4019,State-funded secondary,1570,762,808,48.54,51.46,9,0.57,183,11.66,1321,241,8,84.10,15.4,0.5,574,642,1484,43.26
141754,886,2625,State-funded primary,415,197,218,47.47,52.53,5,1.20,28,6.75,34,381,0,8.20,91.8,0,46,47,415,11.33
141755,839,2251,State-funded primary,270,126,144,46.67,53.33,6,2.22,52,19.26,14,256,0,5.20,94.8,0,63,63,270,23.33
141757,838,4029,State-funded secondary,582,273,309,46.91,53.09,20,3.44,37,6.36,13,569,0,2.20,97.8,0,82,87,582,14.95
141758,926,3393,State-funded primary,200,111,89,55.50,44.50,4,2.00,17,8.50,5,191,4,2.50,95.5,2,30,32,200,16.00
141759,357,2038,State-funded primary,455,206,249,45.27,54.73,9,1.98,43,9.45,361,93,1,79.30,20.4,0.2,194,191,411,46.47
141760,891,3292,State-funded primary,553,258,295,46.65,53.35,1,0.18,58,10.49,58,495,0,10.50,89.5,0,268,259,461,56.18
141761,878,2230,State-funded primary,43,17,26,39.53,60.47,1,2.33,1,2.33,0,43,0,0.00,100,0,9,9,37,24.32
141762,839,2178,State-funded primary,358,164,194,45.81,54.19,6,1.68,46,12.85,27,331,0,7.50,92.5,0,55,55,358,15.36
141763,839,2171,State-funded primary,476,225,251,47.27,52.73,10,2.10,65,13.66,28,448,0,5.90,94.1,0,73,84,476,17.65
141764,314,2000,State-funded primary,498,235,263,47.19,52.81,18,3.61,70,14.06,172,326,0,34.50,65.5,0,90,80,418,19.14
141765,881,7045,State-funded special school,224,55,169,24.55,75.45,224,100.00,0,0.00,5,219,0,2.20,97.8,0,92,86,173,49.71
141766,886,2596,State-funded primary,419,199,220,47.49,52.51,9,2.15,29,6.92,14,405,0,3.30,96.7,0,67,70,419,16.71
141767,800,2239,State-funded primary,151,74,77,49.01,50.99,2,1.32,17,11.26,1,150,0,0.70,99.3,0,16,16,151,10.60
141768,838,2011,State-funded primary,152,79,73,51.97,48.03,1,0.66,9,5.92,0,152,0,0.00,100,0,19,19,152,12.50
141769,336,3310,State-funded primary,208,111,97,53.37,46.63,3,1.44,31,14.90,25,183,0,12.00,88,0,103,108,190,56.84
141770,860,3436,State-funded primary,49,23,26,46.94,53.06,1,2.04,3,6.12,4,45,0,8.20,91.8,0,2,4,49,8.16
141771,372,2060,State-funded primary,210,106,104,50.48,49.52,4,1.90,44,20.95,6,204,0,2.90,97.1,0,109,115,201,57.21
141773,812,3526,State-funded primary,344,180,164,52.33,47.67,9,2.62,58,16.86,15,329,0,4.40,95.6,0,183,185,309,59.87
141774,891,2201,State-funded primary,274,144,130,52.55,47.45,3,1.09,32,11.68,2,272,0,0.70,99.3,0,24,25,274,9.12
141775,336,2049,State-funded primary,471,234,237,49.68,50.32,0,0.00,81,17.20,146,325,0,31.00,69,0,240,251,414,60.63
141777,838,3024,State-funded primary,127,53,74,41.73,58.27,4,3.15,34,26.77,0,127,0,0.00,100,0,23,23,127,18.11
141778,926,3396,State-funded primary,61,34,27,55.74,44.26,2,3.28,6,9.84,3,58,0,4.90,95.1,0,17,17,61,27.87
141779,860,3153,State-funded primary,266,132,134,49.62,50.38,4,1.50,13,4.89,2,264,0,0.80,99.2,0,28,28,266,10.53
141780,926,3327,State-funded primary,54,29,25,53.70,46.30,0,0.00,6,11.11,3,51,0,5.60,94.4,0,4,4,51,7.84
141782,933,2029,State-funded primary,121,60,61,49.59,50.41,1,0.83,11,9.09,1,114,6,0.80,94.2,5,9,9,121,7.44
141783,860,3151,State-funded primary,113,56,57,49.56,50.44,0,0.00,11,9.73,1,112,0,0.90,99.1,0,13,13,113,11.50
141784,305,2006,State-funded primary,458,214,244,46.72,53.28,47,10.26,19,4.15,24,434,0,5.20,94.8,0,35,36,458,7.86
141786,838,2054,State-funded primary,152,74,78,48.68,51.32,4,2.63,13,8.55,2,150,0,1.30,98.7,0,13,13,152,8.55
141787,839,2254,State-funded primary,360,175,185,48.61,51.39,7,1.94,52,14.44,20,340,0,5.60,94.4,0,77,92,360,25.56
141788,372,2017,State-funded primary,347,174,173,50.14,49.86,6,1.73,80,23.05,75,272,0,21.60,78.4,0,97,106,347,30.55
141789,336,3302,State-funded primary,187,98,89,52.41,47.59,1,0.53,17,9.09,44,143,0,23.50,76.5,0,98,104,187,55.61
141790,933,2034,State-funded primary,179,99,80,55.31,44.69,3,1.68,18,10.06,19,160,0,10.60,89.4,0,36,39,179,21.79
141791,940,7008,State-funded special school,268,80,188,29.85,70.15,268,100.00,0,0.00,15,245,8,5.60,91.4,3,92,74,185,40.00
141792,895,2151,State-funded primary,431,216,215,50.12,49.88,23,5.34,83,19.26,10,421,0,2.30,97.7,0,63,61,385,15.84
141793,925,2168,State-funded primary,174,94,80,54.02,45.98,2,1.15,14,8.05,3,171,0,1.70,98.3,0,40,42,174,24.14
141794,839,2180,State-funded primary,302,143,159,47.35,52.65,6,1.99,12,3.97,2,300,0,0.70,99.3,0,24,24,302,7.95
141795,933,2172,State-funded primary,25,18,7,72.00,28.00,1,4.00,4,16.00,1,24,0,4.00,96,0,5,7,25,28.00
141796,838,2027,State-funded primary,57,30,27,52.63,47.37,1,1.75,10,17.54,0,57,0,0.00,100,0,14,14,57,24.56
141797,383,2321,State-funded primary,706,344,362,48.73,51.27,2,0.28,96,13.60,99,607,0,14.00,86,0,148,147,628,23.41
141798,838,3343,State-funded primary,182,86,96,47.25,52.75,5,2.75,20,10.99,5,176,1,2.70,96.7,0.5,25,25,182,13.74
141799,384,2052,State-funded primary,333,159,174,47.75,52.25,13,3.90,35,10.51,53,279,1,15.90,83.8,0.3,64,67,301,22.26
141800,933,3085,State-funded primary,123,60,63,48.78,51.22,4,3.25,15,12.20,0,123,0,0.00,100,0,32,34,123,27.64
141802,336,4606,State-funded secondary,1089,567,522,52.07,47.93,15,1.38,155,14.23,181,897,11,16.60,82.4,1,485,559,1003,55.73
141804,838,3350,State-funded primary,73,37,36,50.68,49.32,3,4.11,8,10.96,3,70,0,4.10,95.9,0,6,8,61,13.11
141805,352,7039,State-funded special school,240,74,166,30.83,69.17,238,99.17,2,0.83,79,161,0,32.90,67.1,0,135,106,157,67.52
141806,838,3026,State-funded primary,147,75,72,51.02,48.98,4,2.72,17,11.56,1,146,0,0.70,99.3,0,18,18,147,12.24
141808,212,4734,State-funded secondary,1004,457,547,45.52,54.48,46,4.58,181,18.03,140,861,3,13.90,85.8,0.3,195,213,803,26.53
141809,895,2167,State-funded primary,123,52,71,42.28,57.72,6,4.88,16,13.01,9,114,0,7.30,92.7,0,46,36,99,36.36
